year,weight,gender,race1r,hispanic,ethnic1r,ager,marital2
2011,7868.273990000001,1,1,2,1,4,5
2011,5652.96505,1,1,2,1,7,2
2011,7852.6217400000005,1,1,1,4,4,1
2011,3705.61625,2,1,2,1,6,2
2011,3705.61625,2,1,2,1,6,2
2011,6410.22641,2,2,2,2,5,1
2011,4679.4558799999995,1,1,2,1,7,2
2011,4165.7408399999995,1,1,2,1,3,1
2011,2949.70264,2,2,2,2,5,1
2011,4984.07709,2,2,2,2,2,1
2011,2712.99433,1,1,2,1,8,2
2011,2937.1878899999997,2,1,2,1,5,4
2011,3263.22912,2,2,2,2,5,1
2011,2946.53363,1,1,1,4,5,1
2011,2946.53363,1,1,1,4,5,1
2011,4627.9096899999995,2,2,2,2,1,1
2011,2582.3643399999996,2,1,2,1,5,1
2011,4375.67853,2,1,2,1,7,2
2011,2657.2239,2,1,1,4,5,2
2011,4041.52575,1,1,2,1,4,1
2011,4041.52575,1,1,2,1,4,1
2011,2566.8690300000003,2,1,2,1,6,4
2011,2353.3540199999998,2,1,2,1,8,4
2011,5552.31171,2,2,2,2,6,5
2011,2904.6708399999998,1,1,2,1,7,2
2011,2670.0379199999998,2,2,2,2,6,1
2011,2670.0379199999998,2,2,2,2,6,1
2011,2615.76096,1,1,2,1,8,4
2011,2555.50557,2,1,2,1,7,4
2011,6566.08774,1,1,2,1,1,1
2011,6566.08774,1,1,2,1,1,1
2011,8619.20085,1,2,2,2,3,1
2011,4272.5858,2,1,2,1,4,1
2011,2218.62337,1,1,1,4,6,1
2011,2934.07692,2,1,1,4,5,1
2011,3287.13834,1,2,2,2,6,1
2011,2780.59053,2,3,2,3,6,4
2011,3909.56455,2,1,2,1,2,1
2011,6254.93421,2,1,2,1,1,1
2011,4948.2458,1,1,1,4,8,4
2011,6135.8417899999995,1,1,2,1,4,1
2011,5382.84783,2,1,2,1,5,5
2011,5382.84783,2,1,2,1,5,5
2011,5382.84783,2,1,2,1,5,5
2011,5382.84783,2,1,2,1,5,5
2011,8283.86259,1,1,2,1,3,1
2011,4731.30766,1,1,2,1,5,1
2011,6207.07746,1,1,1,4,5,2
2011,4837.88187,2,1,2,1,7,5
2011,2803.95264,2,3,1,4,7,4
2011,2803.95264,2,3,1,4,7,4
2011,2803.95264,2,3,1,4,7,4
2011,2803.95264,2,3,1,4,7,4
2011,2803.95264,2,3,1,4,7,4
2011,35985.7283,1,1,2,1,2,1
2011,3584.4190399999998,2,1,2,1,3,1
2011,2642.39174,2,1,2,1,6,4
2011,2642.39174,2,1,2,1,6,4
2011,1584.4479999999999,2,2,2,2,4,1
2011,1584.4479999999999,2,2,2,2,4,1
2011,3170.6127300000003,2,3,1,4,2,1
2011,2758.03835,2,1,2,1,5,2
2011,2223.0309,2,1,2,1,7,4
2011,4261.37196,1,1,1,4,3,1
2011,4261.37196,1,1,1,4,3,1
2011,1432.6444199999999,1,1,2,1,6,2
2011,2969.45816,2,1,2,1,2,1
2011,2969.45816,2,1,2,1,2,1
2011,4031.68889,2,2,2,2,2,1
2011,3573.5875100000003,2,3,2,3,3,1
2011,3250.53396,1,1,1,4,7,2
2011,2678.35848,1,1,1,4,7,2
2011,3898.2733799999996,1,1,2,1,4,2
2011,3468.53079,1,1,2,1,5,1
2011,2685.3809699999997,2,1,2,1,6,5
2011,2685.3809699999997,2,1,2,1,6,5
2011,2685.3809699999997,2,1,2,1,6,5
2011,2685.3809699999997,2,1,2,1,6,5
2011,3672.1957399999997,1,1,2,1,2,1
2011,3672.1957399999997,1,1,2,1,2,1
2011,5528.71312,1,2,2,2,5,1
2011,153486.6477,2,2,2,2,3,1
2011,2798.96338,2,1,2,1,5,1
2011,6855.3975900000005,2,1,2,1,1,1
2011,2849.51033,1,1,2,1,5,1
2011,2834.83544,2,1,2,1,6,5
2011,5317.85138,1,1,2,1,4,1
2011,4541.028670000001,1,1,1,4,6,1
2011,2402.8390600000002,2,1,2,1,5,2
2011,2540.47485,2,2,2,2,7,3
2011,3472.28399,1,1,2,1,4,1
2011,5963.784000000001,1,2,2,2,7,5
2011,2753.6830800000002,1,1,2,1,6,2
2011,2376.79001,2,2,2,2,6,4
2011,4595.00584,1,2,1,4,2,1
2011,4595.00584,1,2,1,4,2,1
2011,6986.907859999999,1,1,1,4,6,2
2011,6366.47556,2,1,1,4,4,2
2011,7143.04532,1,3,2,3,5,1
2011,6095.05555,1,1,2,1,4,1
2011,7663.35021,2,3,1,4,3,1
2011,5420.58449,1,1,2,1,7,1
2011,7975.29173,2,2,2,2,1,1
2011,5796.0081,1,1,1,4,2,1
2011,6266.35513,1,1,1,4,2,1
2011,6173.96156,1,1,2,1,1,1
2011,2012.93555,1,1,2,1,8,1
2011,3647.0544600000003,2,1,2,1,3,1
2011,3155.43884,2,1,2,1,5,4
2011,29118.0723,1,1,2,1,6,2
2011,26206.265069999998,1,1,2,1,6,2
2011,2637.54819,2,1,2,1,8,2
2011,3579.68759,1,1,2,1,3,1
2011,2407.0085,2,1,2,1,8,4
2011,3110.05662,1,2,2,2,6,1
2011,26755.2429,2,1,2,1,6,4
2011,2583.1260899999997,2,1,2,1,8,3
2011,2583.65365,1,1,2,1,5,2
2011,2511.61718,2,1,1,4,5,2
2011,3353.39544,2,1,2,1,1,1
2011,2555.62529,1,1,2,1,6,1
2011,3826.6549600000003,2,1,2,1,6,2
2011,3499.7857200000003,1,1,2,1,4,1
2011,3598.64385,1,1,2,1,2,1
2011,3252.10293,2,1,2,1,4,1
2011,2610.0448699999997,2,1,2,1,6,2
2011,6653.97203,2,1,2,1,2,1
2011,2843.61107,1,1,2,1,7,4
2011,2780.73446,2,1,2,1,1,1
2011,3679.27189,1,1,2,1,4,1
2011,2967.55902,2,2,1,4,6,4
2011,4637.14895,1,2,2,2,6,2
2011,2963.62993,1,1,2,1,6,4
2011,2963.62993,1,1,2,1,6,4
2011,3618.8624200000004,2,1,2,1,5,5
2011,3618.8624200000004,2,1,2,1,5,5
2011,3590.8358799999996,2,1,1,4,1,1
2011,2851.71492,1,1,2,1,6,3
2011,2659.37452,2,3,2,3,6,2
2011,4833.55847,2,1,2,1,7,1
2011,3310.92705,2,2,2,2,2,1
2011,3627.0401799999995,1,1,2,1,1,1
2011,5915.10005,1,2,2,2,3,1
2011,3008.43282,2,1,2,1,5,1
2011,3145.3164100000004,1,1,2,1,7,5
2011,3452.46236,1,1,2,1,1,1
2011,2985.72702,2,1,2,1,2,1
2011,6602.85055,1,1,2,1,2,1
2011,4751.74866,2,1,2,1,6,2
2011,5628.78884,2,1,2,1,1,1
2011,4553.00039,2,2,2,2,5,5
2011,5232.784070000001,2,1,2,1,5,2
2011,5232.784070000001,2,1,2,1,5,2
2011,5232.784070000001,2,1,2,1,5,2
2011,4041.2422799999995,1,1,2,1,7,2
2011,4045.0261,1,1,2,1,7,3
2011,5601.28555,1,1,2,1,6,2
2011,5053.42173,2,1,2,1,6,4
2011,6099.87295,1,1,2,1,5,4
2011,6099.87295,1,1,2,1,5,4
2011,6099.87295,1,1,2,1,5,4
2011,6099.87295,1,1,2,1,5,4
2011,5979.4139,1,1,2,1,5,2
2011,5157.93213,1,1,1,4,6,2
2011,6369.60993,1,1,2,1,3,1
2011,6369.60993,1,1,2,1,3,1
2011,6087.5289,1,1,1,4,7,2
2011,6087.5289,1,1,1,4,7,2
2011,6087.5289,1,1,1,4,7,2
2011,6087.5289,1,1,1,4,7,2
2011,6087.5289,1,1,1,4,7,2
2011,6087.5289,1,1,1,4,7,2
2011,6087.5289,1,1,1,4,7,2
2011,6087.5289,1,1,1,4,7,2
2011,5906.47894,2,2,2,2,3,1
2011,2208.08696,2,3,2,3,8,4
2011,2826.1208,2,1,2,1,6,5
2011,4812.49944,1,2,2,2,1,1
2011,4812.49944,1,2,2,2,1,1
2011,3248.11123,2,3,2,3,5,1
2011,3323.78995,1,1,1,4,5,2
2011,3504.66415,2,2,2,2,4,1
2011,3504.66415,2,2,2,2,4,1
2011,1991.56037,2,1,2,1,7,2
2011,3944.79398,1,1,2,1,3,1
2011,2614.58828,1,1,1,4,7,3
2011,4546.13379,2,1,2,1,5,2
2011,2743.89272,2,1,2,1,6,1
2011,8301.662390000001,2,1,1,4,2,1
2011,14762.361180000002,1,1,2,1,7,2
2011,2521.05059,2,1,2,1,5,2
2011,6094.58232,1,1,2,1,4,1
2011,4177.060079999999,2,2,2,2,7,1
2011,2746.37113,2,1,2,1,7,2
2011,2746.37113,2,1,2,1,7,2
2011,2746.37113,2,1,2,1,7,2
2011,1641.30698,2,1,2,1,5,2
2011,2784.62495,2,1,2,1,5,1
2011,1588.22811,2,1,1,4,6,2
2011,2020.08647,2,1,1,4,5,1
2011,2020.08647,2,1,1,4,5,1
2011,5468.4773700000005,2,1,2,1,5,1
2011,5468.4773700000005,2,1,2,1,5,1
2011,5313.08327,1,1,1,4,4,1
2011,5313.08327,1,1,1,4,4,1
2011,3164.57498,2,1,2,1,4,1
2011,3454.72743,2,2,2,2,6,4
2011,4408.63745,1,1,2,1,4,1
2011,3864.77749,2,3,2,3,3,1
2011,2675.20896,1,1,2,1,7,4
2011,5825.15178,2,2,2,2,3,1
2011,3583.6543899999997,1,1,2,1,3,1
2011,3439.87488,1,3,2,3,2,1
2011,2989.9985100000004,1,1,2,1,6,5
2011,3170.9949899999997,2,1,2,1,3,4
2011,2921.3348300000002,2,1,2,1,6,2
2011,3372.8237200000003,1,2,2,2,6,4
2011,5090.247829999999,1,2,2,2,1,1
2011,3077.48077,2,1,2,1,7,2
2011,2993.79785,2,1,2,1,7,2
2011,6225.26097,1,1,2,1,6,1
2011,2647.43265,2,1,2,1,7,4
2011,5443.00194,2,1,2,1,6,4
2011,3063.03408,2,1,2,1,3,1
2011,3619.16785,1,2,2,2,6,2
2011,2614.7521899999997,1,1,2,1,6,2
2011,2238.33635,1,2,2,2,3,1
2011,8036.7747,2,1,1,4,3,1
2011,2102.9277,1,2,2,2,8,1
2011,1451.99885,1,1,2,1,7,2
2011,1502.45484,2,1,2,1,3,1
2011,2349.78883,1,1,2,1,7,2
2011,3239.03862,1,1,1,4,7,1
2011,3432.81569,2,1,2,1,4,1
2011,3444.78284,1,1,2,1,2,1
2011,2596.76998,2,1,2,1,5,2
2011,4194.39773,1,2,2,2,6,2
2011,11679.20336,1,1,1,4,2,1
2011,2675.0371,1,2,2,2,6,1
2011,2904.96659,2,1,1,4,5,4
2011,2550.6268,2,1,1,4,6,2
2011,3388.10884,2,1,2,1,2,1
2011,1189.97298,2,3,2,3,7,4
2011,3010.47557,1,1,2,1,6,2
2011,2605.89354,1,1,2,1,6,2
2011,3578.39807,1,1,2,1,4,1
2011,2663.81175,2,1,2,1,7,4
2011,2710.86272,2,1,2,1,5,2
2011,3335.80264,1,1,2,1,5,4
2011,3605.9599200000002,1,1,2,1,6,4
2011,3791.02046,2,2,2,2,3,1
2011,27152.2397,2,1,2,1,7,2
2011,3164.81041,1,1,2,1,5,1
2011,2329.57354,2,3,2,3,6,2
2011,2343.20813,2,3,2,3,8,3
2011,4774.54628,1,1,2,1,5,1
2011,4365.96231,1,1,2,1,5,2
2011,4365.96231,1,1,2,1,5,2
2011,5461.66417,1,1,2,1,6,2
2011,3124.2747600000002,1,1,2,1,4,1
2011,3124.2747600000002,1,1,2,1,4,1
2011,3124.2747600000002,1,1,2,1,4,1
2011,3124.2747600000002,1,1,2,1,4,1
2011,3124.2747600000002,1,1,2,1,4,1
2011,3011.50069,1,1,2,1,7,4
2011,3341.47484,1,2,2,2,7,1
2011,8169.20501,1,2,2,2,3,1
2011,2613.4180100000003,2,1,2,1,7,4
2011,3388.59433,2,3,2,3,7,2
2011,3035.20375,1,1,2,1,7,4
2011,1629.6217800000002,2,1,2,1,6,5
2011,4396.6121299999995,2,1,2,1,8,3
2011,2501.65127,2,1,2,1,6,2
2011,2374.05126,1,1,2,1,8,2
2011,5553.983270000001,1,1,2,1,6,4
2011,1606.90689,2,1,2,1,5,4
2011,2821.19319,1,2,2,2,5,1
2011,2796.54402,2,1,2,1,6,4
2011,1342.6421699999999,1,3,2,3,6,2
2011,5248.758720000001,1,1,2,1,2,1
2011,2726.6264300000003,2,1,2,1,5,1
2011,2528.27901,1,1,2,1,6,4
2011,2816.1344,2,3,2,3,5,1
2011,4667.7471399999995,1,1,2,1,7,4
2011,5918.54825,2,1,2,1,3,1
2011,39963.39954,1,1,2,1,5,4
2011,4472.48742,2,1,2,1,7,4
2011,5183.79655,1,1,2,1,7,4
2011,12418.30646,2,2,2,2,6,5
2011,5828.503839999999,2,1,1,4,4,1
2011,5828.503839999999,2,1,1,4,4,1
2011,5337.912579999999,2,3,2,3,8,2
2011,5337.912579999999,2,3,2,3,8,2
2011,5091.99503,2,1,2,1,6,2
2011,5595.68865,1,1,2,1,6,5
2011,1705.23611,2,1,2,1,4,2
2011,1386.20046,2,1,2,1,5,1
2011,1357.93803,1,1,2,1,7,2
2011,1500.73024,2,2,2,2,6,4
2011,1469.8942,1,1,2,1,5,2
2011,1553.08356,2,1,2,1,4,1
2011,12756.725,2,1,2,1,5,4
2011,1211.06871,2,1,2,1,7,2
2011,4888.7008,2,2,2,2,5,2
2011,2143.1114199999997,2,1,2,1,4,2
2011,3316.65407,2,1,2,1,3,1
2011,3009.67041,2,1,2,1,4,1
2011,3009.67041,2,1,2,1,4,1
2011,2945.05926,2,1,2,1,7,2
2011,2945.05926,2,1,2,1,7,2
2011,2945.05926,2,1,2,1,7,2
2011,2945.05926,2,1,2,1,7,2
2011,2796.34418,2,1,2,1,6,2
2011,2789.27009,2,1,2,1,6,2
2011,2780.22861,2,1,2,1,2,1
2011,4356.51141,1,1,2,1,4,1
2011,4834.5079399999995,2,1,2,1,2,1
2011,3862.7175899999997,2,1,2,1,1,1
2011,5412.16171,1,2,2,2,1,1
2011,2668.68493,2,3,2,3,6,1
2011,2847.2337399999997,2,1,2,1,1,1
2011,6468.25943,2,1,1,4,6,2
2011,3085.5113300000003,1,1,1,4,1,1
2011,4380.26815,1,2,2,2,1,1
2011,6801.58185,2,2,2,2,6,1
2011,5021.834720000001,2,1,1,4,4,1
2011,3106.39792,2,1,2,1,6,4
2011,7138.71499,2,2,2,2,5,1
2011,1462.7359199999999,2,2,2,2,6,5
2011,1462.7359199999999,2,2,2,2,6,5
2011,1462.7359199999999,2,2,2,2,6,5
2011,1462.7359199999999,2,2,2,2,6,5
2011,1462.7359199999999,2,2,2,2,6,5
2011,1462.7359199999999,2,2,2,2,6,5
2011,7149.21157,2,1,2,1,5,1
2011,3643.40546,1,1,1,4,1,1
2011,1448.1210800000001,1,1,1,4,7,2
2011,2525.3580899999997,2,1,2,1,7,2
2011,4216.9155,1,1,2,1,6,4
2011,2662.34805,1,1,2,1,7,1
2011,2888.16636,1,2,2,2,4,2
2011,2904.85614,2,1,1,4,5,4
2011,2904.85614,2,1,1,4,5,4
2011,3010.0621100000003,1,1,1,4,6,4
2011,2734.34055,1,1,2,1,7,2
2011,4328.1614,1,1,2,1,4,1
2011,3801.24334,1,1,1,4,2,1
2011,2514.69685,2,1,1,4,6,2
2011,3330.71128,1,1,2,1,1,1
2011,2881.917,1,1,2,1,6,2
2011,2531.9205,1,3,1,4,7,5
2011,2826.1772899999996,1,1,2,1,6,2
2011,3556.8375,1,1,2,1,1,1
2011,3649.37434,1,1,2,1,3,1
2011,2521.27935,2,1,2,1,6,1
2011,4270.11679,2,2,2,2,2,1
2011,2546.3029,1,1,2,1,6,2
2011,4604.60704,1,1,2,1,2,1
2011,3199.49688,1,1,2,1,1,1
2011,3414.4151899999997,2,2,2,2,6,1
2011,2998.89626,1,1,2,1,6,2
2011,2998.89626,1,1,2,1,6,2
2011,3424.56021,1,1,1,4,5,2
2011,1198.94135,2,3,2,3,6,2
2011,1913.75589,2,2,2,2,6,4
2011,19996.4555,1,3,2,3,7,4
2011,3225.81858,1,1,2,1,5,1
2011,5004.3041,2,1,2,1,6,4
2011,2674.9571899999996,1,1,2,1,5,5
2011,2674.9571899999996,1,1,2,1,5,5
2011,2674.9571899999996,1,1,2,1,5,5
2011,2674.9571899999996,1,1,2,1,5,5
2011,2674.9571899999996,1,1,2,1,5,5
2011,3030.94643,1,1,2,1,1,1
2011,3030.94643,1,1,2,1,1,1
2011,3030.94643,1,1,2,1,1,1
2011,2733.68529,1,1,2,1,7,2
2011,3963.65469,1,1,1,4,4,2
2011,4021.52409,1,1,1,4,2,1
2011,2695.42647,1,1,2,1,7,2
2011,3407.42454,2,2,2,2,6,4
2011,2971.95001,1,2,2,2,7,1
2011,2971.95001,1,2,2,2,7,1
2011,2971.95001,1,2,2,2,7,1
2011,2971.95001,1,2,2,2,7,1
2011,2971.95001,1,2,2,2,7,1
2011,2971.95001,1,2,2,2,7,1
2011,2971.95001,1,2,2,2,7,1
2011,4116.79882,1,1,2,1,5,4
2011,1494.2232,2,1,2,1,5,1
2011,3359.2992799999997,1,1,2,1,7,2
2011,3359.2992799999997,1,1,2,1,7,2
2011,3359.2992799999997,1,1,2,1,7,2
2011,2039.60583,1,1,2,1,5,1
2011,2465.66701,1,1,1,4,8,2
2011,1604.92204,1,1,1,4,7,1
2011,2684.10986,2,1,2,1,7,3
2011,3344.60406,1,1,2,1,4,1
2011,2945.05926,2,1,2,1,7,2
2011,5344.11288,1,2,2,2,3,1
2011,2725.72476,1,1,2,1,7,1
2011,3936.9549899999997,1,3,2,3,4,1
2011,1722.15743,1,2,1,4,4,2
2011,2400.36779,2,1,2,1,8,4
2011,3923.04156,2,2,2,2,6,1
2011,2135.49386,2,1,2,1,3,1
2011,2687.2139899999997,1,1,2,1,5,1
2011,2874.28461,1,1,1,4,6,2
2011,1983.1512,2,3,2,3,5,1
2011,1571.68691,2,3,2,3,6,2
2011,2666.68532,2,1,2,1,6,4
2011,2466.92334,2,3,1,4,5,1
2011,1226.9595199999999,2,1,2,1,7,2
2011,3806.86834,2,1,2,1,2,1
2011,1381.9133,1,1,2,1,8,2
2011,1675.4111300000002,2,1,1,4,1,1
2011,1054.4001,2,2,2,2,6,1
2011,1054.4001,2,2,2,2,6,1
2011,1967.45658,1,3,2,3,3,1
2011,1979.8938,1,1,2,1,6,1
2011,1314.56311,1,1,2,1,7,2
2011,1381.89194,2,1,2,1,6,2
2011,2002.68812,1,1,2,1,2,1
2011,1603.55581,1,1,1,4,7,1
2011,1606.9124,2,1,2,1,5,1
2011,1778.22509,1,1,1,4,5,1
2011,2368.05535,1,1,2,1,2,1
2011,2426.06569,2,1,2,1,2,1
2011,2644.57303,2,1,2,1,1,1
2011,2428.23235,2,1,2,1,6,2
2011,2808.60905,1,1,2,1,5,2
2011,3412.38179,1,2,2,2,2,1
2011,4110.015329999999,1,1,2,1,5,1
2011,4199.6486,2,1,2,1,4,2
2011,2964.5720699999997,1,1,2,1,6,4
2011,2958.07445,2,1,2,1,5,5
2011,2707.3535899999997,2,1,2,1,6,5
2011,2653.5587800000003,1,1,2,1,6,2
2011,2126.38988,2,1,2,1,2,1
2011,1380.6454,2,1,2,1,7,5
2011,1772.01933,2,1,1,4,4,5
2011,2430.60274,2,1,2,1,8,4
2011,6102.95006,1,1,2,1,4,1
2011,2690.57748,2,1,2,1,7,4
2011,2690.57748,2,1,2,1,7,4
2011,3452.72877,1,1,1,4,5,1
2011,2997.23588,1,1,2,1,6,4
2011,1562.38185,1,3,2,3,6,4
2011,1322.32719,2,1,2,1,3,1
2011,1727.5769899999998,1,1,2,1,5,2
2011,1745.3848100000002,2,1,2,1,3,1
2011,1151.9135199999998,2,1,2,1,7,4
2011,2041.61408,2,3,88,3,3,1
2011,1571.70607,2,1,2,1,4,4
2011,1546.14447,1,1,2,1,5,1
2011,1364.6409,2,1,2,1,7,2
2011,1565.31449,1,1,2,1,3,1
2011,1772.7623,2,1,1,4,3,1
2011,1339.12786,2,1,2,1,6,2
2011,1778.7786899999999,1,1,2,1,2,1
2011,1820.7975600000002,1,1,1,4,6,2
2011,2792.25107,1,1,1,4,5,2
2011,2796.27642,2,1,2,1,6,1
2011,2958.086,1,1,2,1,5,2
2011,2958.086,1,1,2,1,5,2
2011,2839.8727,1,1,2,1,6,1
2011,2474.8712800000003,2,1,2,1,7,5
2011,3085.80712,2,1,2,1,5,4
2011,3085.80712,2,1,2,1,5,4
2011,3085.80712,2,1,2,1,5,4
2011,4043.8238899999997,1,1,2,1,5,1
2011,3235.30455,1,1,1,4,6,4
2011,4328.07665,1,1,2,1,3,1
2011,2345.57593,1,1,2,1,7,2
2011,3953.9223899999997,1,1,2,1,4,5
2011,3953.9223899999997,1,1,2,1,4,5
2011,3953.9223899999997,1,1,2,1,4,5
2011,3443.81962,1,2,2,2,6,1
2011,15470.0393,1,1,2,1,6,2
2011,15470.0393,1,1,2,1,6,2
2011,1628.74172,1,3,2,3,6,4
2011,1409.4081,1,1,2,1,6,2
2011,1851.6745600000002,2,1,1,4,4,1
2011,1851.6745600000002,2,1,1,4,4,1
2011,1226.52366,2,1,2,1,6,4
2011,1361.72506,1,1,2,1,6,4
2011,1633.34663,1,1,2,1,5,2
2011,3312.70816,2,3,1,4,4,2
2011,3312.70816,2,3,1,4,4,2
2011,3312.70816,2,3,1,4,4,2
2011,4555.27798,2,2,2,2,5,1
2011,4574.00828,2,1,2,1,6,2
2011,4574.00828,2,1,2,1,6,2
2011,4574.00828,2,1,2,1,6,2
2011,5502.08325,1,1,2,1,6,2
2011,6856.94075,2,2,2,2,1,1
2011,3434.18526,1,1,1,4,2,1
2011,2782.3599,2,1,2,1,7,4
2011,1489.65915,2,1,2,1,6,1
2011,3311.83315,2,1,1,4,6,1
2011,2040.22585,1,2,2,2,5,1
2011,2861.72101,2,1,2,1,6,2
2011,2938.15292,2,3,2,3,8,4
2011,1830.3477899999998,2,1,2,1,3,1
2011,2105.97698,2,1,1,4,4,1
2011,4387.700879999999,1,1,2,1,2,1
2011,5032.86173,1,1,2,1,3,1
2011,2935.3762899999997,2,1,2,1,6,2
2011,2935.3762899999997,2,1,2,1,6,2
2011,2750.0666,1,1,2,1,8,1
2011,8422.93005,1,1,1,4,1,1
2011,1467.41655,2,1,2,1,6,2
2011,29502.0307,2,3,2,3,8,4
2011,3099.47841,1,3,2,3,5,2
2011,4232.613429999999,2,3,2,3,5,1
2011,2476.86114,1,1,2,1,7,3
2011,3919.6393299999995,1,1,1,4,3,1
2011,2650.60547,1,1,1,4,7,1
2011,3150.28665,1,1,2,1,1,1
2011,3150.28665,1,1,2,1,1,1
2011,4010.48904,2,2,2,2,7,88
2011,1327.75316,2,1,2,1,7,2
2011,1587.10395,1,1,2,1,5,5
2011,1561.91064,1,1,2,1,5,2
2011,2093.56102,2,1,2,1,3,1
2011,2109.85828,2,1,2,1,5,1
2011,2109.85828,2,1,2,1,5,1
2011,1522.12796,2,1,2,1,5,1
2011,1457.7367800000002,1,1,2,1,6,2
2011,1967.1776399999999,2,1,2,1,1,1
2011,1380.13679,2,1,2,1,6,5
2011,1406.74449,1,1,2,1,6,4
2011,2609.36665,2,1,2,1,5,1
2011,1945.9039300000002,2,3,2,3,8,4
2011,2687.01521,1,1,1,4,8,2
2011,3415.0038200000004,1,1,1,4,5,2
2011,4418.62531,1,1,1,4,6,1
2011,2918.9888,2,1,2,1,5,1
2011,3337.9146,1,3,2,3,6,2
2011,4576.1012200000005,2,1,2,1,4,1
2011,4576.1012200000005,2,1,2,1,4,1
2011,6696.68086,1,1,2,1,5,2
2011,72492.3519,1,1,2,1,6,4
2011,4233.1058,2,1,1,4,2,1
2011,4074.44831,1,1,2,1,6,1
2011,1467.41655,2,1,2,1,6,2
2011,2324.3838,2,2,2,2,4,1
2011,5140.95797,1,1,2,1,7,4
2011,2393.3552,2,1,2,1,7,4
2011,3577.48069,1,1,2,1,2,1
2011,2694.2598199999998,1,1,2,1,6,4
2011,2958.086,1,1,2,1,5,2
2011,2259.51619,1,1,1,4,5,1
2011,3105.35307,2,3,2,3,6,2
2011,2690.08153,1,1,2,1,5,1
2011,2690.08153,1,1,2,1,5,1
2011,7395.51973,2,2,2,2,3,1
2011,3049.7174800000003,2,1,2,1,5,1
2011,2457.76275,1,1,2,1,6,1
2011,2457.76275,1,1,2,1,6,1
2011,3887.89193,2,1,2,1,1,1
2011,4019.35827,1,3,2,3,3,1
2011,2536.30107,1,2,2,2,8,4
2011,1436.36184,2,1,2,1,6,4
2011,2335.1785600000003,1,3,2,3,7,1
2011,5808.7601700000005,1,2,2,2,5,1
2011,2694.71058,2,1,2,1,7,4
2011,3652.65003,1,1,2,1,2,1
2011,2821.03348,1,3,2,3,6,2
2011,3212.45042,1,1,1,4,1,1
2011,4307.95207,1,1,2,1,4,1
2011,3392.29615,2,1,1,4,3,1
2011,3766.50323,1,1,1,4,3,1
2011,3070.48306,1,1,2,1,6,2
2011,2553.03559,1,1,2,1,6,4
2011,1944.2451800000001,1,1,2,1,1,1
2011,1944.2451800000001,1,1,2,1,1,1
2011,2898.61697,2,1,2,1,4,1
2011,3587.08419,1,1,1,4,6,2
2011,4114.78801,1,1,1,4,1,1
2011,3752.18738,1,2,1,4,5,1
2011,1541.9420300000002,2,1,1,4,4,1
2011,3109.16532,1,2,2,2,6,4
2011,2817.76306,2,1,2,1,8,5
2011,2534.4330600000003,2,1,2,1,4,1
2011,2699.73821,1,1,2,1,2,1
2011,1705.8524100000002,2,1,2,1,5,2
2011,2951.16003,1,2,2,2,7,1
2011,4189.68735,1,1,2,1,4,1
2011,2507.6144600000002,2,2,2,2,7,1
2011,17125.0429,1,3,2,3,6,2
2011,4558.41379,2,3,2,3,3,1
2011,2752.08426,1,1,1,4,6,2
2011,2238.9879300000002,1,2,2,2,6,1
2011,3685.82785,2,1,2,1,3,1
2011,2669.72829,1,3,2,3,5,1
2011,3028.29055,1,1,2,1,6,4
2011,3961.0000700000005,2,1,2,1,1,1
2011,3080.22135,1,1,2,1,5,2
2011,2719.32375,2,1,2,1,5,4
2011,2607.18587,1,1,2,1,7,2
2011,2640.6601,1,1,2,1,6,4
2011,2362.33858,2,1,2,1,7,2
2011,2990.15409,2,1,2,1,8,2
2011,3081.00736,2,3,2,3,1,1
2011,3081.00736,2,3,2,3,1,1
2011,2003.76362,1,1,2,1,1,1
2011,2003.76362,1,1,2,1,1,1
2011,2003.76362,1,1,2,1,1,1
2011,1881.69268,2,1,1,4,6,5
2011,3991.58695,1,1,1,4,5,1
2011,3733.20398,2,2,2,2,1,1
2011,2265.56246,1,2,2,2,6,1
2011,4729.28225,2,1,2,1,7,5
2011,1243.42085,2,1,2,1,7,4
2011,1243.42085,2,1,2,1,7,4
2011,8112.16869,1,1,2,1,3,1
2011,3458.4239399999997,2,1,2,1,5,1
2011,3386.2729999999997,2,3,2,3,2,1
2011,5209.68871,2,1,2,1,6,4
2011,3000.14369,2,1,1,4,1,1
2011,2929.40245,2,1,2,1,7,3
2011,5255.69366,2,1,2,1,6,5
2011,3538.15154,1,1,2,1,6,1
2011,6893.8301599999995,1,1,2,1,6,1
2011,5268.093879999999,2,1,2,1,7,2
2011,5913.62408,2,3,2,3,7,1
2011,5913.62408,2,3,2,3,7,1
2011,5913.62408,2,3,2,3,7,1
2011,2699.0398800000003,2,1,1,4,6,5
2011,3687.17343,2,2,2,2,6,1
2011,3544.1477700000005,2,1,2,1,5,1
2011,3729.49991,1,1,2,1,4,1
2011,2486.35138,2,1,2,1,7,2
2011,1456.86106,2,1,2,1,7,1
2011,2654.35842,1,1,1,4,7,4
2011,3373.11936,1,1,2,1,6,2
2011,3145.6006399999997,1,1,2,1,6,2
2011,5146.41005,2,1,2,1,3,1
2011,29528.2272,2,1,2,1,6,5
2011,3074.40643,2,1,2,1,2,1
2011,2459.45352,2,1,2,1,6,4
2011,2459.45352,2,1,2,1,6,4
2011,2459.45352,2,1,2,1,6,4
